timeframe,signal_date,ticker,rank,regime,regime_score,quality_score,rs_percentile,rs_excess,rsi,vol_ratio,vol_z,atr_pct,setup,signal_close,entry_trigger,planned_stop,planned_target,planned_rr,turnover20,triggered,outcome,entry_date,entry_price,exit_date,exit_price,hold_sessions,gross_r,net_r,resolved_date,setup_base,score_bucket,rs_bucket
1hari,2025-08-21,DSSA.JK,3,BULLISH,5,80.0,87.01594533029613,0.47369412664908794,58.004163439349576,2.413814765025279,1.7137534855812462,0.06160161297835438,Marubozu Bullish,3209.0,3210.0,2910.0,3810.0,2.0,323171275000.0,True,TARGET,2025-08-22,3242.0,2025-08-28,3810.0,5.0,1.7108433734939759,1.6675060240963857,2025-08-28,Other,80-84,80-89
1hari,2025-08-22,NCKL.JK,1,BULLISH,5,75.0,84.05466970387245,0.4014626687697813,67.7695304086794,0.3118089897428337,-0.8530185378845883,0.045826349597483926,Marubozu Bullish,948.3151245117188,950.0,880.0,1090.0,2.0,54695796515.35034,True,TARGET,2025-08-25,950.0,2025-09-09,1090.0,11.0,2.0,1.940714285714286,2025-09-09,Other,75-79,80-89
1hari,2025-08-22,VAST.JK,2,BULLISH,5,75.0,80.97949886104784,0.33789044668199386,56.52039303086457,1.074902822148232,0.4741778311337669,0.059964405875896624,Bullish Pullback/Reclaim,175.0,175.0,159.0,208.0,2.0625,1117616100.0,True,TIME_EXIT,2025-08-25,176.0,2025-09-22,193.0,20.0,1.0,0.9560882352941178,2025-09-22,Pullback,75-79,80-89
1hari,2025-08-22,BREN.JK,3,BULLISH,5,75.0,73.57630979498862,0.2150027212376222,60.202540397179014,0.5371276156085713,-0.8368038067505208,0.049628821459679055,Bullish Pullback/Reclaim,8514.2626953125,8525.0,7875.0,9825.0,2.0,213147815163.81836,True,TARGET,2025-08-25,8564.19962086397,2025-08-27,9825.0,3.0,1.8293689389374728,1.7750903260380622,2025-08-27,Pullback,75-79,70-79
1hari,2025-08-25,MLIA.JK,1,BULLISH,5,85.0,68.56492027334852,0.15984485004421933,69.63811133231778,1.1403944858726902,0.7603221472033244,0.021604405293885947,Bullish Engulfing,346.0,346.0,334.0,370.0,2.0,1432774600.0,True,TIME_EXIT,2025-08-26,346.0,2025-09-23,350.0,20.0,0.3333333333333333,0.2171666666666662,2025-09-23,Other,85+,60-69
1hari,2025-08-25,BHAT.JK,2,BULLISH,5,80.0,81.32118451025056,0.3483565746667887,83.19713522605258,1.3722237644185957,1.3970707802197637,0.018857434624315782,Bullish Engulfing,890.0,890.0,860.0,950.0,2.0,1845585500.0,True,STOP,2025-08-26,890.0,2025-09-01,860.0,5.0,-1.0,-1.1161666666666672,2025-09-01,Other,80-84,80-89
1hari,2025-08-25,ENRG.JK,3,BULLISH,5,75.0,97.60820045558086,1.5363372382572082,60.078387799780444,0.5856524825764106,-0.6369209233458554,0.06162590488104238,Bullish Pullback/Reclaim,585.0,585.0,530.0,695.0,2.0,79230908000.0,True,STOP_GAP,2025-08-26,585.0,2025-09-01,525.0,5.0,-1.0909090909090908,-1.1307272727272737,2025-09-01,Pullback,75-79,90+
1hari,2025-08-26,PTRO.JK,1,BULLISH,5,90.0,71.86788154897495,0.2021471927157883,57.819956141915206,1.3794438712774824,0.8707355529580127,0.05442594367589849,Bullish Pullback/Reclaim,4010.0,4010.0,3680.0,4670.0,2.0,273253208500.0,True,STOP,2025-08-27,4010.0,2025-08-29,3680.0,3.0,-1.0,-1.046106060606061,2025-08-29,Pullback,85+,70-79
1hari,2025-08-26,KRAS.JK,3,BULLISH,5,85.0,93.39407744874715,1.0009185652281678,57.01778246509911,0.44611014083697587,-0.5804053752762826,0.053798629939424435,Bullish Pullback/Reclaim,292.0,292.0,268.0,340.0,2.0,8520176100.0,True,STOP_GAP,2025-08-27,294.0,2025-09-01,260.0,4.0,-1.3076923076923077,-1.3496538461538465,2025-09-01,Pullback,85+,90+
1hari,2025-08-27,MINA.JK,1,BULLISH,5,75.0,92.9384965831435,0.9762468535366904,61.628058538165014,0.16004382882860302,0.7229853845150667,0.06506168659217856,Marubozu Bullish,185.0,185.0,166.0,224.0,2.0526315789473686,9671569200.0,True,STOP_ENTRY_BAR,2025-08-29,185.0,2025-08-29,166.0,1.0,-1.0,-1.0364473684210525,2025-08-29,Other,75-79,90+
1hari,2025-08-27,SOLA.JK,2,BULLISH,5,75.0,85.42141230068337,0.5707384532200721,61.33879945418299,0.9533244740619399,0.299609339889511,0.07613131712713075,Bullish Pullback/Reclaim,180.0,180.0,159.0,222.0,2.0,32407307050.0,True,STOP,2025-08-28,180.0,2025-08-29,159.0,2.0,-1.0,-1.0317857142857139,2025-08-29,Pullback,75-79,80-89
1hari,2025-08-27,INKP.JK,3,BULLISH,5,75.0,68.45102505694761,0.1653944448585416,61.44498953635412,0.6446283527516641,-0.4587917316396989,0.04192938033331629,Bullish Pullback/Reclaim,7864.8212890625,7875.0,7375.0,8875.0,2.0,97127364055.0293,True,STOP_GAP,2025-08-28,7914.285854231975,2025-09-01,7221.785454816879,3.0,-1.2841063676727105,-1.3395980743131686,2025-09-01,Pullback,75-79,60-69
1hari,2025-08-28,DSNG.JK,2,BULLISH,5,75.0,92.14123006833714,1.0259078439638616,70.52896042138006,1.0523901140873544,0.3031992777994402,0.05187520289110311,Bullish Engulfing,1559.4420166015625,1560.0,1435.0,1810.0,2.0,64975020184.191895,True,TIME_EXIT,2025-08-29,1560.0,2025-09-26,1597.828369140625,20.0,0.302626953125,0.2519503857421878,2025-09-26,Other,75-79,90+
1hari,2025-08-28,ARKO.JK,3,BULLISH,5,75.0,83.14350797266515,0.4953718343542821,67.55656043660153,0.3955421899876172,-0.5520510150635446,0.06202590026642519,Bullish Engulfing,1355.0,1355.0,1225.0,1615.0,2.0,1471842500.0,True,STOP_GAP,2025-08-29,1355.0,2025-09-01,1220.0,2.0,-1.0384615384615385,-1.0775576923076922,2025-09-01,Other,75-79,80-89
1hari,2025-09-01,TKIM.JK,1,BULLISH,5,90.0,67.88154897494306,0.1384921328821873,68.10592313387845,1.6570148035830639,1.0583954086534992,0.04226203140080048,Bullish Pullback/Reclaim,7284.1162109375,7300.0,6825.0,8250.0,2.0,17849760680.17578,True,STOP,2025-09-02,7408.418519788402,2025-09-23,6825.0,15.0,-1.0,-1.0482931666103121,2025-09-23,Pullback,85+,60-69
1hari,2025-09-01,MAYA.JK,2,BULLISH,5,90.0,67.3120728929385,0.1343115484026829,60.0282926470639,1.3328330787300695,0.9503865247040214,0.06806211397793657,Bullish Pullback/Reclaim,228.0,228.0,204.0,276.0,2.0,1794537550.0,True,TARGET,2025-09-02,228.0,2025-09-12,276.0,8.0,2.0,1.9569999999999996,2025-09-12,Pullback,85+,60-69
1hari,2025-09-01,ASII.JK,3,BULLISH,5,80.0,61.84510250569476,0.06145356634083288,58.242741511637995,1.2161733648827255,0.6657093080660724,0.03067437487592185,Marubozu Bullish,5100.380859375,5125.0,4890.0,5600.0,2.021276595744681,161252269058.74023,True,TARGET,2025-09-02,5147.173587328767,2025-09-26,5600.0,18.0,1.7607811804263787,1.676321650166662,2025-09-26,Other,80-84,60-69
1hari,2025-09-02,UNTR.JK,2,BULLISH,5,90.0,63.89521640091116,0.10665266809356821,64.96341756247372,1.3457744919119086,0.8647267206754113,0.02660635853269325,Bullish Pullback/Reclaim,24454.841796875,24475.0,23475.0,26475.0,2.0,71274847239.84375,True,TIME_EXIT,2025-09-03,24475.0,2025-10-01,24596.47265625,20.0,0.12147265625,0.023268974609374708,2025-10-01,Pullback,85+,60-69
1hari,2025-09-02,BHAT.JK,3,BULLISH,5,75.0,78.35990888382688,0.32379168388038493,67.25450425149864,0.9348918962105289,-0.11761771104910766,0.02220519168279052,Bullish Pullback/Reclaim,885.0,885.0,855.0,945.0,2.0,1672353750.0,True,TIME_EXIT,2025-09-03,885.0,2025-10-01,870.0,20.0,-0.5,-0.6167500000000018,2025-10-01,Pullback,75-79,70-79
1hari,2025-09-03,CNKO.JK,1,BULLISH,5,75.0,96.24145785876993,1.7485540958232408,61.937862371046826,0.31451012842433806,-0.7846419579886208,0.07010662624138367,Hammer,100.0,100.0,89.0,122.0,2.0,6384226750.0,True,TIME_EXIT,2025-09-04,100.0,2025-10-02,97.0,20.0,-0.2727272727272727,-0.30840909090909074,2025-10-02,Other,75-79,90+
1hari,2025-09-03,ARKO.JK,2,BULLISH,5,75.0,84.39635535307517,0.5316551411194079,61.848939261317426,0.8182913792751265,0.26619230885081885,0.074743426188693,Bullish Pullback/Reclaim,1345.0,1345.0,1190.0,1655.0,2.0,1471842500.0,True,TARGET,2025-09-04,1360.0,2025-09-18,1655.0,10.0,1.7352941176470589,1.6989558823529425,2025-09-18,Pullback,75-79,80-89
1hari,2025-09-03,BSML.JK,3,BULLISH,5,75.0,79.15717539863326,0.3314112386803836,61.04203597257335,1.1841966267760693,0.5108868099966695,0.04078180301653913,Bullish Pullback/Reclaim,108.0,108.0,101.0,122.0,2.0,3716393650.0,True,STOP,2025-09-04,109.0,2025-09-09,101.0,3.0,-1.0,-1.0519999999999996,2025-09-09,Pullback,75-79,70-79
1hari,2025-09-04,BUKA.JK,1,BULLISH,5,75.0,65.94533029612755,0.1619588621882766,57.89353422829603,0.639330753353179,-0.6881429135599954,0.04235565689153844,Bullish Pullback/Reclaim,175.0,175.0,164.0,197.0,2.0,47345268050.0,True,STOP,2025-09-08,175.0,2025-09-10,164.0,3.0,-1.0,-1.0611363636363649,2025-09-10,Pullback,75-79,60-69
1hari,2025-09-09,STAA.JK,1,BULLISH,4,90.0,73.34851936218679,0.24491177080839788,57.80017126566411,1.3585603797271693,1.6137755417502075,0.035122736061581485,Bullish Pullback/Reclaim,951.1734619140625,955.0,900.0,1065.0,2.0,12410650148.199463,True,TARGET,2025-09-10,955.790808816558,2025-10-07,1065.0,20.0,1.9574763926173846,1.8840559439787359,2025-10-07,Pullback,85+,70-79
1hari,2025-09-09,ENRG.JK,2,BULLISH,4,75.0,93.39407744874715,1.30439548255877,57.13654853431387,0.9457294303748678,0.09804468853475222,0.06585289628010896,Bullish Pullback/Reclaim,605.0,605.0,545.0,725.0,2.0,66513411000.0,True,TARGET,2025-09-10,610.0,2025-09-24,725.0,11.0,1.7692307692307692,1.7272692307692297,2025-09-24,Pullback,75-79,90+
1hari,2025-09-09,SGRO.JK,3,BULLISH,4,75.0,87.8132118451025,0.7419111677620442,68.10530027685246,0.27797066724894154,-0.9401328550292637,0.05556604935318589,Bullish Engulfing,4233.98046875,4240.0,3880.0,4960.0,2.0,20210872538.793945,True,TARGET,2025-09-10,4252.714873001873,2025-09-11,4960.0,2.0,1.897657373588561,1.8472728204896862,2025-09-11,Other,75-79,80-89
1hari,2025-09-10,KRAS.JK,1,NEUTRAL,3,85.0,77.22095671981776,0.3237779186164762,57.23458319067733,0.2871963255173557,-1.239974507212188,0.060205085647082664,Bullish Pullback/Reclaim,302.0,302.0,274.0,358.0,2.0,9299163000.0,True,TARGET,2025-09-11,302.0,2025-10-01,358.0,15.0,2.0,1.9518571428571423,2025-10-01,Pullback,85+,70-79
1hari,2025-09-11,MLPT.JK,1,BULLISH,4,75.0,91.58134243458476,1.1326411369928855,63.36455020337365,0.0625567551205731,0.20802110676732505,0.03981518499318151,Marubozu Bullish,2879.1123046875,2880.0,2700.0,3240.0,2.0,2020302714.84375,True,TARGET_ENTRY_BAR,2025-09-12,2880.0,2025-09-12,3240.0,1.0,2.0,1.9309999999999996,2025-09-12,Other,75-79,90+
1hari,2025-09-11,SMAR.JK,2,BULLISH,4,75.0,82.93515358361775,0.5061298679379787,57.31515428475493,0.35480467231474566,-0.734431923391988,0.07975890169357622,Bullish Pullback/Reclaim,5342.62451171875,5350.0,4710.0,6650.0,2.03125,3096034470.9228516,True,STOP,2025-09-12,5350.0,2025-10-06,4710.0,17.0,-1.0,-1.0309375000000003,2025-10-06,Pullback,75-79,80-89
1hari,2025-09-11,TAPG.JK,3,BULLISH,4,75.0,81.00113765642776,0.45148402568234647,57.87613604923856,0.7830945286907629,-0.1321189125695447,0.03835821866681152,Bullish Pullback/Reclaim,1307.0626220703125,1310.0,1230.0,1470.0,2.0,27250860836.541748,True,TARGET,2025-09-12,1315.8642337196752,2025-09-25,1470.0,10.0,1.7951102525824512,1.7293227167730554,2025-09-25,Pullback,75-79,80-89
1hari,2025-09-12,DIVA.JK,1,BULLISH,4,85.0,62.38636363636364,0.10997555949046833,62.194858301673904,1.049262494043195,0.4358956912631413,0.06721276346278546,Bullish Pullback/Reclaim,128.0,128.0,115.0,154.0,2.0,1025098800.0,True,TARGET,2025-09-15,128.0,2025-10-01,154.0,13.0,2.0,1.9556153846153848,2025-10-01,Pullback,85+,60-69
1hari,2025-09-12,DSSA.JK,2,BULLISH,4,75.0,84.0909090909091,0.6225964569060385,60.826386609032284,0.30031085554116516,-0.8400636263285339,0.05936613184099747,Bullish Pullback/Reclaim,4094.0,4100.0,3730.0,4840.0,2.0,488489325000.0,True,TIME_EXIT,2025-09-15,4100.0,2025-10-10,4244.0,20.0,0.3891891891891892,0.3438918918918913,2025-10-10,Pullback,75-79,80-89
1hari,2025-09-12,NSSS.JK,3,BULLISH,4,75.0,78.06818181818181,0.3695336675752148,65.77421771293027,0.6292303513573039,-1.2191012456787242,0.03549191501375498,Bullish Pullback/Reclaim,439.6902160644531,440.0,416.0,488.0,2.0,3981833649.9572754,True,TARGET,2025-09-15,440.0,2025-09-24,488.0,8.0,2.0,1.9216666666666669,2025-09-24,Pullback,75-79,70-79
1hari,2025-09-15,CSRA.JK,1,BULLISH,5,90.0,71.47727272727272,0.2297777568727719,60.87203539854022,2.82891976041128,1.6177756769746057,0.05735312250060741,Bullish Engulfing,842.1221923828125,845.0,770.0,995.0,2.0,1980964528.060913,True,TIME_EXIT,2025-09-16,851.971574749863,2025-10-13,890.0,20.0,0.46392210185275995,0.4211882959839073,2025-10-13,Other,85+,70-79
1hari,2025-09-15,IMPC.JK,2,BULLISH,5,80.0,98.06818181818183,3.298905502596134,79.5969148242214,2.3550840563963678,0.7393704286260941,0.0629008090072195,Hammer,1360.0,1360.0,1230.0,1620.0,2.0,18722467000.0,True,TARGET,2025-09-16,1400.0,2025-09-17,1620.0,2.0,1.2941176470588236,1.2579411764705877,2025-09-17,Other,80-84,90+
1hari,2025-09-15,BSDE.JK,3,BULLISH,5,75.0,66.93181818181819,0.16741199610262725,62.97860972006865,0.4953387785333073,-0.5694721425094299,0.05181155150209763,Marubozu Bullish,1130.0,1130.0,1040.0,1310.0,2.0,37431304000.0,True,STOP,2025-09-16,1140.0,2025-09-19,1040.0,4.0,-1.0,-1.0430999999999995,2025-09-19,Other,75-79,60-69
1hari,2025-09-16,BEEF.JK,1,BULLISH,5,90.0,62.5,0.12369533225654594,56.686413490236255,1.8688843252435414,1.1137682809086533,0.05216293287944479,Bullish Engulfing,324.0,324.0,298.0,376.0,2.0,5083590800.0,True,TARGET,2025-09-17,324.0,2025-09-29,376.0,9.0,2.0,1.9451538461538467,2025-09-29,Other,85+,60-69
1hari,2025-09-16,CASA.JK,2,BULLISH,5,80.0,61.93181818181818,0.1161348483855782,79.10701197797279,1.2737347881902745,0.8940818909266306,0.020867463598840813,Bullish Pullback/Reclaim,1170.0,1170.0,1130.0,1250.0,2.0,5183904250.0,True,STOP,2025-09-17,1170.0,2025-10-01,1130.0,11.0,-1.0,-1.1145000000000038,2025-10-01,Pullback,80-84,60-69
1hari,2025-09-16,JARR.JK,3,BULLISH,5,75.0,97.61363636363637,3.29657276964921,67.0304589472378,0.16344684095935738,0.5919626848312418,0.05278849897544817,Marubozu Bullish,1654.564208984375,1655.0,1520.0,1925.0,2.0,11400746902.91748,True,TARGET,2025-09-17,1784.1385498046875,2025-09-19,1925.0,3.0,0.5332862253520736,0.5049347869488401,2025-09-19,Other,75-79,90+
1hari,2025-09-17,BBTN.JK,1,BULLISH,5,100.0,60.68181818181818,0.0903847774881541,60.25358952084101,2.406416034913135,1.5669225291907358,0.04825853912847631,Bullish Engulfing,1390.0,1390.0,1285.0,1600.0,2.0,44985507000.0,True,STOP,2025-09-18,1400.0,2025-09-23,1285.0,4.0,-1.0,-1.046195652173913,2025-09-23,Other,85+,60-69
1hari,2025-09-17,TLKM.JK,2,BULLISH,5,85.0,61.70454545454545,0.10328406842284199,63.89168482285941,0.8313734064335948,-0.25650740347422124,0.03175843440500052,Bullish Pullback/Reclaim,3088.1845703125,3090.0,2940.0,3390.0,2.0,232767287901.29395,True,STOP,2025-09-18,3143.6608924278844,2025-09-19,2940.0,2.0,-1.0,-1.0592430446258323,2025-09-19,Pullback,85+,60-69
1hari,2025-09-17,DATA.JK,3,BULLISH,5,75.0,95.45454545454545,2.2323233966051963,58.16121588356732,0.2513716988680337,0.7779192783166649,0.06032230061824459,Marubozu Bullish,4090.0,4090.0,3710.0,4850.0,2.0,6379786500.0,True,STOP,2025-09-18,4100.0,2025-10-01,3710.0,10.0,-1.0,-1.0395512820512824,2025-10-01,Other,75-79,90+
1hari,2025-09-18,EMTK.JK,1,BULLISH,5,90.0,91.81818181818183,1.381786126991725,58.5374210485339,1.229761916264299,0.6250226151264952,0.07136562678744669,Bullish Pullback/Reclaim,1228.7535400390625,1230.0,1095.0,1500.0,2.0,168953155824.96338,True,TARGET,2025-09-19,1230.0,2025-10-01,1500.0,9.0,2.0,1.9585555555555554,2025-10-01,Pullback,85+,90+
1hari,2025-09-18,ASSA.JK,2,BULLISH,5,85.0,65.45454545454545,0.1544200866795573,55.61818129670065,0.6006909320520877,-0.45449954725325453,0.040531110488657346,Bullish Pullback/Reclaim,851.7159423828125,855.0,800.0,965.0,2.0,8282928248.657227,True,STOP,2025-09-19,856.3956761735209,2025-09-30,800.0,8.0,-1.0,-1.0582419386932103,2025-09-30,Pullback,85+,60-69
1hari,2025-09-19,NCKL.JK,1,BULLISH,5,75.0,80.45454545454545,0.5438235827867801,57.00080855752147,0.7885353751201352,-0.14600464458005943,0.05085023787807594,Bullish Pullback/Reclaim,1024.1802978515625,1025.0,945.0,1185.0,2.0,66297994604.21753,True,TARGET,2025-09-22,1033.6635045465432,2025-10-16,1185.0,19.0,1.7068634521886499,1.6559631941862076,2025-10-16,Pullback,75-79,80-89
1hari,2025-09-19,ARTO.JK,2,BULLISH,5,75.0,68.4090909090909,0.19796508971621685,57.64270068265954,0.7048853044225557,-0.35181523333830644,0.05109938851965946,Bullish Pullback/Reclaim,2240.0,2240.0,2060.0,2600.0,2.0,21030874500.0,True,STOP,2025-09-22,2240.0,2025-09-24,2060.0,3.0,-1.0,-1.047277777777779,2025-09-24,Pullback,75-79,60-69
1hari,2025-09-22,DOOH.JK,1,BULLISH,5,90.0,79.54545454545455,0.5623343717679168,55.66220815519993,1.4092036070936507,0.9467518040504278,0.07005011575011968,Bullish Pullback/Reclaim,160.0,160.0,143.0,194.0,2.0,21959746800.0,True,STOP,2025-09-23,160.0,2025-10-17,143.0,19.0,-1.0,-1.0351470588235292,2025-10-17,Pullback,85+,70-79
1hari,2025-09-22,WIFI.JK,2,BULLISH,5,85.0,64.31818181818181,0.16300971499460393,56.57243839496257,1.1248639195322896,0.5074139173495047,0.049391128179643515,Bullish Pullback/Reclaim,2756.634033203125,2760.0,2550.0,3180.0,2.0,248067238066.45508,True,STOP,2025-09-23,2786.5975842927633,2025-09-25,2550.0,3.0,-1.0,-1.0446111755874015,2025-09-25,Pullback,85+,60-69
1hari,2025-09-22,NICE.JK,3,BULLISH,5,75.0,72.5,0.2978874812891057,56.6409671883747,0.41464723387654867,-0.2823339886089436,0.053820151049443356,Bullish Pullback/Reclaim,466.0,466.0,428.0,545.0,2.0789473684210527,3277518600.0,True,STOP,2025-09-23,466.0,2025-10-08,428.0,12.0,-1.0,-1.0465526315789475,2025-10-08,Pullback,75-79,70-79
1hari,2025-09-23,BWPT.JK,1,BULLISH,5,90.0,90.11363636363636,1.379367757720507,57.84285624127793,2.6986541347290904,0.9863379548533809,0.057095856246415624,Bullish Pullback/Reclaim,156.0,156.0,142.0,184.0,2.0,5391624300.0,True,STOP,2025-09-24,157.0,2025-09-29,142.0,4.0,-1.0,-1.039366666666666,2025-09-29,Pullback,85+,90+
1hari,2025-09-23,SGRO.JK,2,BULLISH,5,75.0,83.18181818181817,0.7721983120420937,64.18279275025706,0.7163370818842603,-0.27023214508194987,0.05419022475025345,Hammer,4402.59033203125,4410.0,4050.0,5150.0,2.0555555555555554,10343982768.310547,True,TARGET,2025-09-24,4411.957442271559,2025-09-25,5150.0,2.0,2.039031310135971,1.9851770889295368,2025-09-25,Other,75-79,80-89
1hari,2025-09-23,MITI.JK,3,BULLISH,5,75.0,81.25,0.6471273205620369,65.02257989706744,0.6541628349622532,0.18792566454208423,0.07732036884746331,Marubozu Bullish,334.0,334.0,294.0,414.0,2.0,3074342600.0,True,STOP,2025-09-24,342.0,2025-10-09,294.0,12.0,-1.0,-1.0259999999999998,2025-10-09,Other,75-79,80-89
1hari,2025-09-25,JPFA.JK,1,BULLISH,5,75.0,69.31818181818183,0.23797140940862405,62.92695191294579,0.7967103765806727,-0.1768214265800666,0.04790031032601124,Bullish Pullback/Reclaim,1899.6470947265625,1900.0,1760.0,2180.0,2.0,62048776554.96826,True,TARGET,2025-09-26,1937.450927734375,2025-10-14,2180.0,13.0,1.366851531081849,1.3197614623045817,2025-10-14,Pullback,75-79,60-69
1hari,2025-09-26,HOPE.JK,1,BULLISH,5,75.0,93.4090909090909,1.899907454040738,60.177707778526276,0.8320437422577317,0.3208982658239691,0.07388033305499173,Bullish Pullback/Reclaim,160.0,160.0,142.0,196.0,2.0,2438479500.0,True,TARGET,2025-09-29,163.0,2025-10-06,196.0,6.0,1.5714285714285714,1.5364523809523811,2025-10-06,Pullback,75-79,90+
1hari,2025-09-26,TOBA.JK,2,BULLISH,5,75.0,76.93181818181817,0.470043132844262,53.6928097014571,0.8644876865209017,0.021673245523841495,0.06705814635115043,Bullish Pullback/Reclaim,1221.0137939453125,1225.0,1100.0,1475.0,2.0,130335950987.09106,True,TARGET,2025-09-29,1225.8590764424887,2025-10-08,1475.0,8.0,1.979522896557693,1.935614353996688,2025-10-08,Pullback,75-79,70-79
1hari,2025-09-26,MHKI.JK,3,BULLISH,5,75.0,71.5909090909091,0.2807337318090706,62.027306991389096,0.20714719925133504,-1.0413331617055621,0.08433433067636274,Bullish Pullback/Reclaim,177.8972930908203,178.0,155.0,224.0,2.0,5896015511.341858,True,TARGET,2025-09-29,178.874755859375,2025-10-07,224.0,7.0,1.8900819093781636,1.855387852665378,2025-10-07,Pullback,75-79,70-79
1hari,2025-09-29,PSKT.JK,1,BULLISH,5,90.0,95.56818181818181,2.394718735606529,59.68915599775745,1.3864834434095223,0.8632003564156814,0.04566726990858851,Marubozu Bullish,118.0,118.0,109.0,136.0,2.0,2040709800.0,True,TARGET,2025-09-30,118.0,2025-10-06,136.0,5.0,2.0,1.9425555555555545,2025-10-06,Other,85+,90+
1hari,2025-09-29,HRTA.JK,2,BULLISH,5,85.0,73.86363636363636,0.36896123268424197,64.05067019050722,0.4559691911169898,-0.5918524056863015,0.05147799271047671,Marubozu Bullish,909.2178955078125,910.0,835.0,1060.0,2.0,33321452060.977173,True,TARGET,2025-09-30,923.8826474049052,2025-10-06,1060.0,5.0,1.5314277484896646,1.486021540540862,2025-10-06,Other,85+,70-79
1hari,2025-09-29,BIKE.JK,3,BULLISH,5,80.0,82.04545454545455,0.6711350728924317,72.06906473211751,1.4333779185583617,1.153283974937364,0.03708967955474231,Marubozu Bullish,1065.0,1065.0,1005.0,1185.0,2.0,9181005000.0,True,STOP_ENTRY_BAR,2025-09-30,1070.0,2025-09-30,1005.0,1.0,-1.0,-1.063346153846153,2025-09-30,Other,80-84,80-89
1hari,2025-10-01,MAYA.JK,1,BULLISH,5,75.0,73.97727272727272,0.40344696550677694,57.94792209033384,0.2577329921343412,-0.8507522408720499,0.06835060989458373,Bullish Pullback/Reclaim,284.0,284.0,254.0,344.0,2.0,4298166700.0,True,STOP,2025-10-02,284.0,2025-10-08,254.0,5.0,-1.0,-1.0353666666666679,2025-10-08,Pullback,75-79,70-79
1hari,2025-10-01,PSAB.JK,2,BULLISH,5,75.0,62.04545454545455,0.15319348921274867,57.219246173871944,0.5190499034387696,-0.6701194306092816,0.07100170861455912,Marubozu Bullish,465.2272644042969,466.0,416.0,570.0,2.08,82258167292.85889,True,TARGET,2025-10-02,466.0,2025-10-17,570.0,12.0,2.08,2.0375200000000007,2025-10-17,Other,75-79,60-69
1hari,2025-10-02,WIFI.JK,1,BULLISH,5,100.0,67.1590909090909,0.24191327894739345,57.715505709711934,1.2502327025702262,0.6712802893170382,0.05276437133403067,Bullish Pullback/Reclaim,2846.5244140625,2850.0,2620.0,3310.0,2.0,257775336893.81104,True,TARGET,2025-10-03,2926.426757034982,2025-10-06,3310.0,2.0,1.2517615846491783,1.2104315119815796,2025-10-06,Pullback,85+,60-69
1hari,2025-10-02,BSML.JK,2,BULLISH,5,90.0,62.15909090909091,0.16435553635104272,64.76189490742456,1.2738982677078534,0.6617870476986593,0.049902294260676036,Bullish Pullback/Reclaim,124.0,124.0,114.0,144.0,2.0,4580335850.0,True,TARGET,2025-10-03,126.0,2025-10-07,144.0,3.0,1.5,1.4542500000000007,2025-10-07,Pullback,85+,60-69
1hari,2025-10-02,DSNG.JK,3,BULLISH,5,75.0,85.3409090909091,0.9386171162876382,55.51264865298042,0.762711812626669,-0.5337312429041445,0.05065637676440767,Bullish Pullback/Reclaim,1597.828369140625,1600.0,1475.0,1850.0,2.0,47174444553.34473,True,TARGET,2025-10-03,1600.0,2025-10-21,1850.0,13.0,2.0,1.9437999999999993,2025-10-21,Pullback,75-79,80-89
1hari,2025-10-03,SGRO.JK,1,BULLISH,5,75.0,83.63636363636363,0.7979310643997406,62.39694075702174,0.9199722591342787,0.1266757556539523,0.05967048272994688,Bullish Pullback/Reclaim,4753.86083984375,4760.0,4330.0,5625.0,2.011627906976744,10404210109.61914,True,TIME_EXIT,2025-10-06,4777.278865509969,2025-10-31,4707.0244140625,20.0,-0.15707080496049833,-0.19940117376036065,2025-10-31,Pullback,75-79,80-89
1hari,2025-10-06,IRSX.JK,1,BULLISH,5,90.0,98.75,6.405616656606842,67.44646746945574,1.3526507461150337,0.719932362912372,0.05601725444350045,Bullish Pullback/Reclaim,279.8624267578125,280.0,256.0,328.0,2.0,7785996323.579407,True,STOP_GAP,2025-10-07,297.85360119793864,2025-10-16,253.8752045670176,8.0,-1.0507673263988346,-1.076606642067272,2025-10-16,Pullback,85+,90+
1hari,2025-10-07,GZCO.JK,1,BULLISH,5,90.0,90.11363636363636,1.2538589951475818,58.28921046690586,2.5298568696392034,1.5632505838337234,0.08045805558570428,Bullish Engulfing,222.0,222.0,195.0,276.0,2.0,24189493800.0,True,TARGET,2025-10-08,228.0,2025-10-14,276.0,5.0,1.4545454545454546,1.423272727272727,2025-10-14,Other,85+,90+
1hari,2025-10-07,CARE.JK,2,BULLISH,5,75.0,62.727272727272734,0.13996081603201138,58.855317020145016,0.6632430654249225,0.5417929422650162,0.03731301207813326,Bullish Engulfing,304.0,304.0,286.0,340.0,2.0,5284798800.0,True,TIME_EXIT,2025-10-08,304.0,2025-11-04,326.0,20.0,1.2222222222222223,1.1516111111111103,2025-11-04,Other,75-79,60-69
1hari,2025-10-08,DKFT.JK,1,BULLISH,5,100.0,71.13636363636363,0.32054728626536266,59.14149219907069,1.6602339914503392,1.1575569414016653,0.05432523603773676,Bullish Pullback/Reclaim,740.7911376953125,745.0,680.0,875.0,2.0,22432182776.33362,True,TIME_EXIT,2025-10-09,745.0,2025-11-05,725.0,20.0,-0.3076923076923077,-0.3527692307692317,2025-11-05,Pullback,85+,70-79
